Action,Food_Item_ID,foodcode,modcode,foodname,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),_208 Energy (kcal),_221 Alcohol (g),_255 Water (g),_262 Caffeine (mg),_263 Theobromine (mg),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)",_301 Calcium (mg),_303 Iron (mg),_304 Magnesium (mg),_305 Phosphorus (mg),_306 Potassium (mg),_307 Sodium (mg),_309 Zinc (mg),_312 Copper (mg),_317 Selenium (mcg),_319 Retinol (mcg),"_320 Vitamin A, RAE (mcg_RAE)","_321 Carotene, beta (mcg)","_322 Carotene, alpha (mcg)",_323 Vitamin E (alpha-tocopherol)(mg),_328 Vitamin D (mcg),"_334 Cryptoxanthin, beta (mcg)",_337 Lycopene (mcg),_338 Lutein + zeaxanthin (mcg),_401 Vitamin C (mg),_404 Thiamin (mg),_405 Riboflavin (mg),_406 Niacin (mg),_415 Vitamin B-6 (mg),"_417 Folate, total (mcg)",_418 Vitamin B-12 (mcg),"_421 Choline, total (mg)",_430 Vitamin K (phylloquinone)(mcg),_431 Folic acid (mcg),"_432 Folate, food (mcg)","_435 Folate, DFE (mcg_DFE)","_573 Vitamin E, added (mg)","_578 Vitamin B-12, added (mcg)",_601 Cholesterol (mg),"_606 Fatty acids, total saturated (g)",_607 4:0 (g),_608 6:0 (g),_609 8:0 (g),_610 10:0 (g),_611 12:0 (g),_612 14:0 (g),_613 16:0 (g),_614 18:0 (g),_617 18:1 (g),_618 18:2 (g),_619 18:3 (g),_620 20:4 (g),_621 22:6 n-3 (g),_626 16:1 (g),_627 18:4 (g),_628 20:1 (g),_629 20:5 n-3 (g),_630 22:1 (g),_631 22:5 n-3 (g),"_645 Fatty acids, total monounsaturated (g)","_646 Fatty acids, total polyunsaturated (g)",Calc_SoFAS,Calc_Red_Org_Veg,Calc_Starchy_Veg,Calc_Meat_And_Beans,Calc_Meat_Poult_Egg,Calc_Seafood,Calc_Nuts_Seeds_Soy,Calc_Oils,Calc_Total_Fat_Prct,Calc_Sat_Fat_Prct,Calc_MonoUnsat_Fat_Prct,Calc_PolyUnsat_Fat_Prct,Calc_Linoleic_Acid_Prct,Calc_Alpha_Linoleic_Acid_Prct,Calc_Protein_Prct,Calc_Carb_Prct,Calc_Copper,Calc_Milk_Yogurt,Calc_Whole_Fruit,Calc_Alcohol,Calc_Added_Sugars,Calc_Solid_Fats,Calc_Omega3_DHA,Calc_Omega3_EPA,Calc_V_TOTAL,Calc_Protein_Foods,Calc_Protein_Nuts_Seeds_Soy,Calc_Added_Sugars_Grams
,4828,91703150,000000,"Toblerone, milk chocolate with honey and almond nougat",7,25.46,64.3499,514,0,1.6,17,174,56.27,3.3999,165,2.0899,58,185,332,72,2.02,0.437,4.2,50,50,0,0,0.85,0,0,0,5,0,0.097,0.276,0.4,0.034,11,0.64,40,4.7999,0,10,10,0,0,20,15.983,0.304,0.084,0.094,0.209,0.216,1.0068,7.283,6.7088,5.165,1.0348,0.104,0,0,0.346,0,0,0,0,0,6.1078,1.1698,356.7060,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,0.0556,44.5798,27.9858,10.6946,2.0483,1.8119,0.1821,5.4475,50.0777,437.0000,0.4100,0.0000,0.0000,182.8800,173.8260,0.0000,0.0000,0.0000,0.0500,0.0500,45.7200
,4829,91703200,000000,TWIX Caramel Cookie Bars,4.91,24.85,64.7998,502,0,4.23,7,70,48.25,1.1,106,0.81,27,105,186,198,1.06,0.197,4.2999,20,20,0,0,0.74,0,0,0,5,0.6,0.155,0.208,1.109,0.025,26,0.33,20.8998,5.5998,18,9,39,0,0,7,18.96,0.24,0.118,0.484,0.513,6.5869,2.474,3.8029,4.588,2.858,0.594,0.034,0,0,0.078,0,0,0,0,0,2.988,0.628,322.6320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.5518,33.9920,5.3570,1.1259,1.0649,0.0610,3.9124,51.6333,197.0000,0.2800,0.0000,0.0000,161.2800,161.3520,0.0000,0.0000,0.0000,0.0000,0.0000,40.3200
,4830,91703250,000000,TWIX Chocolate Fudge Cookie Bars,7.2999,33.2999,56,550,0,2.2,10,212,53,3,130,1.31,46,147,309,266,0.92,0.293,7,9,9,0,0,2.71,0,0,0,4,1,0.14,0.2,1.11,0.04,9,0.33,20.8998,18.6,0,9,9,0,0,6,4.9619,0,0,0,0,0,0.033,3.2629,1.665,14.1518,11.622,0.866,0,0,0.133,0,0,0,0,0,14.319,12.521,392.1684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.4907,8.1195,23.4311,20.4889,19.0178,1.4171,5.3090,40.7273,293.0000,0.4200,0.0000,0.0000,158.0800,234.0884,0.0000,0.0000,0.0000,0.0000,0.0000,39.5200
,4831,91703300,000000,TWIX Peanut Butter Cookie Bars,9.1798,32.67,54.1499,536,0,1.82,7,70,36.13,3.1,75,1.32,61,173,264,226,1.61,0.29,12.9,20,20,1,0,3.4199,0,0,0,31,0.3,0.098,0.145,2.379,0.114,15,0.26,29.3998,6,0,15,15,0,0,6,15.7578,0.315,0.114,0.068,0.123,0.166,0.487,7.301,6.3578,12.143,3.351,0.055,0,0,0.063,0,0.076,0,0,0,12.317,3.407,276.0990,0.0000,0.0000,1.5000,0.0000,0.0000,1.5000,1.4466,54.8563,26.4590,20.6815,5.7207,5.6267,0.0924,6.8506,40.4104,290.0000,0.1200,0.0000,0.0000,119.0400,157.0590,0.0000,0.0000,0.0000,1.5000,1.5000,29.7600
,4832,91703400,000000,Whatchamacallit,8.0398,23.68,63.2299,494,0,3.04,10,100,48.8599,1.8998,118,1.1298,28,138,303,299,0.43,0.12,0.7,37,38,1,0,1.27,0,0,0,0,0.9,0.11,0.21,2.47,0.04,18,0.37,25,4.2999,0,18,18,0,0,12,17.0398,0.403,0.169,0.334,0.449,3.66,1.8009,5.2599,4.7149,2.1459,0.761,0.027,0,0,0.04,0,0.001,0,0,0,3.7799,0.83,322.5740,0.0000,0.0000,0.6400,0.0000,0.0000,0.6400,0.0000,43.1417,31.0442,6.8865,1.5121,1.3864,0.0492,6.5100,51.1983,120.0000,0.4800,0.0000,0.0000,152.9600,169.6140,0.0000,0.0000,0.0000,0.6400,0.6400,38.2400
,4833,91703500,000000,"Almonds, carob-coated",15.88,41.1199,36.84,559,0,3.52,0,0,19.1999,6.5,234,2.6099,127,277,658,63,3.3199,0.634,5.2,0,0,4,0,8.8,0,0,0,0,0.2,0.258,0.3,4.4119,0.181,83,0.14,35.6,3.7999,0,83,83,0,0,0,17.206,0.014,0.026,0.412,0.514,8.8239,3.1349,3.373,0.758,14.458,7.112,0.017,0,0,0.064,0,0.165,0,0,0,14.7029,7.1288,121.5000,0.0000,0.0000,3.5299,0.0000,0.0000,3.5299,3.5911,66.2038,27.7020,23.6719,11.4775,11.4504,0.0274,11.3631,26.3614,634.0000,0.1200,0.0000,0.0000,0.0000,121.5000,0.0000,0.0000,0.0000,3.5299,3.5299,0.0000
,4834,91703600,000000,"Espresso coffee beans, chocolate-covered",7.41,33.18,55.25,549,0,2.4199,800,178,50.75,5.7,169,2.29,64,188,413,70,2.02,0.492,4.2999,51,51,0,0,0.44,0,0,0,5,0,0.098,0.315,0.332,0.031,10,0.65,40.5,5.4,0,10,10,0,0,20,18.138,0.633,0.229,0.131,0.248,0.272,0.835,7.652,7.7168,13.089,1.236,0.074,0,0,0.386,0,0,0,0,0,13.7349,1.31,373.9754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.3934,29.7344,22.5162,2.1475,2.0262,0.1213,5.3989,40.2550,492.0000,0.4200,0.0000,0.0000,155.5200,218.4554,0.0000,0.0000,0.0000,0.0000,0.0000,38.8800
,4835,91705010,000000,"Chocolate bar, milk, plain (Hershey Bar, Kiss, Nestle Bar)",7.65,29.66,59.3999,535,0,1.5,20,205,51.5,3.3999,189,2.35,63,208,372,79,2.2999,0.491,4.5,59,59,0,0,0.51,0,0,0,6,0,0.112,0.298,0.386,0.036,12,0.75,46.1,5.7,0,11,11,0,0,23,18.509,0.358,0.099,0.111,0.246,0.254,1.1838,8.332,7.836,6.0758,1.218,0.122,0,0,0.407,0,0,0,0,0,7.1859,1.3758,364.2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8953,31.1366,12.0884,2.3144,2.0490,0.2052,5.7196,44.4111,491.0000,0.4800,0.0000,0.0000,159.6800,204.5250,0.0000,0.0000,0.0000,0.0000,0.0000,39.9200
,4836,91705020,000000,"Chocolate bar, milk, with crisped rice (Nestle Crunch, Krackle)",7.6398,29.37,59.67,511,0,1.52,20,203,51.06,3.2999,187,2.6499,62,207,370,86,2.29,0.488,4.5998,65,65,0,0,0.5,0,0,0,6,0.6,0.131,0.323,0.672,0.055,18,0.8,45.7999,5.7,6,11,21,0,0.05,23,15.89,0.561,0.203,0.116,0.22,0.241,0.74,6.6398,6.8079,8.2309,0.66,0.044,0,0,0.244,0,0,0,0,0,8.64,0.78,342.1930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.7280,27.9863,15.2172,1.3738,1.1624,0.0775,5.9803,46.7084,488.0000,0.4300,0.0000,0.0000,158.0800,184.1130,0.0000,0.0000,0.0000,0.0000,0.0000,39.5200
,4837,91705030,000000,Kit Kat,6.5099,25.9898,64.59,518,0,1.6298,14,116,48.68,1,125,1,37,135,231,54,0.09,0.22,5,24,24,0,0,0.34,0,0,0,23,0,0.117,0.21,0.5,0.02,14,0.56,31,5.2,6,8,18,0,0,11,17.9529,0.136,0.117,0.502,0.508,4.913,1.748,4.9779,4.8018,5.6959,0.821,0.075,0,0,0.149,0,0,0,0,0,5.844,0.895,387.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.1560,31.1923,10.1537,1.5550,1.4264,0.1303,5.0269,49.8764,220.0000,0.0400,0.0000,0.0000,182.5600,204.5250,0.0000,0.0000,0.0000,0.0000,0.0000,45.6400
,4838,91705040,000000,"Chocolate bar, milk, with nuts (pecans, hazelnuts or cashews)",8.64,35.06,52.5,552,0,1.86,16,168,43.03,4.0998,169,2.72,84,234,404,66,2.64,0.711,4.7999,48,49,2,0,1.4599,0,1,0,13,0.4,0.182,0.271,0.579,0.091,22,0.62,46.6,7.7999,0,21,21,0,0,19,16.3648,0.294,0.081,0.099,0.21,0.255,0.992,7.541,6.7839,11.7509,3.1659,0.174,0,0,0.36,0,0.029,0,0,0,12.7189,3.371,298.6278,0.0000,0.0000,1.2700,0.0000,0.0000,1.2700,1.6444,57.1630,26.6817,20.7373,5.4962,5.1618,0.2837,6.2609,38.0435,711.0000,0.3900,0.0000,0.0000,130.8768,167.7510,0.0000,0.0000,0.0000,1.2700,1.2700,32.7192
,4839,91705050,000000,"Chocolate bar, milk, with fruit and nuts (Nestle Chunky)",7.58,24.3798,59.9799,456,0,6.45,13,143,51.4799,4.2999,125,1.59,69,190,494,47,1.61,0.428,3.6,38,38,0,0,1.53,0,0,0,4,0.2,0.086,0.233,1.4478,0.073,20,0.48,36.7999,4.2,0,20,20,0,0,8,13.211,0.446,0.128,0.078,0.153,0.166,0.59,5.7149,5.517,7.541,2.0569,0.049,0,0,0.134,0,0.034,0,0,0,7.7869,2.123,263.0384,0.0000,0.0000,0.7100,0.0000,0.0000,0.7100,0.7156,48.1180,26.0743,15.3689,4.1901,4.0597,0.0967,6.6491,52.6139,428.0000,0.3000,0.2100,0.0000,133.4384,129.6000,0.0000,0.0000,0.0000,0.7100,0.7100,33.3596
,4840,91705060,000000,"Chocolate bar, milk, with almonds",9,34.3999,53.3999,526,0,1.5,18,183,43.8999,6.2,224,1.6298,90,264,444,74,1.34,0.422,4,52,52,0,0,3.14,0,0,0,6,0.2,0.06,0.435,0.742,0.045,14,0.67,46.7999,5.0998,0,13,13,0,0,19,17.701,0.611,0.221,0.126,0.24,0.263,0.806,7.562,7.48,11.5749,2.9369,0.082,0,0,0.244,0,0,0,0,0,11.96,3.019,305.8810,0.0000,0.0000,0.7800,0.0000,0.0000,0.7800,0.8311,58.8591,30.2869,20.4639,5.1656,5.0251,0.1403,6.8441,40.6083,422.0000,0.4000,0.0000,0.0000,134.0800,171.8010,0.0000,0.0000,0.0000,0.7800,0.7800,33.5200
,4841,91705070,000000,"Chocolate bar, milk, with peanuts (Mr. Goodbar)",10.22,33.21,54.34,538,0,0.45,18,198,47.2199,3.7999,110,1.3898,47,163,394,41,0.93,0.17,0,35,35,0,0,3.1699,0,0,0,5,0.9,0.14,0.14,3.4399,0.07,38,0.33,47.3999,3.6,0,38,38,0,0,10,14.13,0.339,0.123,0.07,0.133,0.146,0.461,6.73,5.7,7.9908,4.365,0.001,0,0,0.052,0,0.127,0,0,0,8.2028,4.3658,249.0722,0.0000,0.0000,2.8199,0.0000,0.0000,2.8199,2.7267,55.5558,23.6375,13.7222,7.3034,7.3020,0.0017,7.5985,40.4015,170.0000,0.0400,0.0000,0.0000,155.6800,93.3922,0.0000,0.0000,0.0000,2.8199,2.8199,38.9200
,4842,91705200,000000,"Chocolate chips, semi-sweet",4.2,30,63.8999,480,0,0.7,62,486,54.5,5.9,32,3.1299,115,132,365,11,1.62,0.7,4.2,0,0,0,0,0.26,0,0,0,18,0,0.055,0.09,0.427,0.035,13,0,22,5.5998,0,13,13,0,0,0,17.75,0,0,0,0,0,0.02,7.347,10.007,9.9039,0.898,0.068,0,0,0.062,0,0,0,0,0,9.9658,0.966,450.6800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.2500,33.2813,18.6859,1.8113,1.6838,0.1275,3.5000,53.2499,700.0000,0.0000,0.0000,0.0000,207.6800,243.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.9200
,4843,91705300,000000,"Chocolate bar, dark, plain (Hershey Special Dark)",4.5,33.2,60.18,528,0,0.75,56,470,48.81,6.4,40,5.44,132,180,429,20,1.8,0.825,3.2,0,1,12,4,0.4,0,0,0,24,0,0.023,0.146,0.708,0.042,2,0.12,28.8,7.2,0,2,2,0,0,4,19.536,0.027,0.021,0.014,0.041,0.037,0.138,8.2578,10.741,10.4018,0.988,0.056,0.001,0,0.092,0,0.009,0,0,0,10.51,1.048,454.8368,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.5909,33.3000,17.9148,1.7864,1.6841,0.0955,3.4091,45.5909,825.0000,0.0000,0.0000,0.0000,185.9168,268.9200,0.0000,0.0000,0.0000,0.0000,0.0000,46.4792
,6419,91705310,000000,"Chocolate bar, dark, with almonds (Hershey Special Dark with Almonds)",6.5499,33.81,56.4799,553,0,1.31,43,468,42.3299,7.7,76,7.73,163,238,583,21,2.2,1.072,3.6,0,2,23,6,2.83,0,1,0,28,0,0.042,0.15,1.008,0.05,4,0.21,29.8,7.2999,0,4,4,0,0,6,17.6118,0.049,0.038,0.025,0.075,0.067,0.225,7.394,9.275,11.6198,2.043,0.076,0.002,0,0.124,0,0.017,0.001,0,0,11.778,2.1269,396.9270,0.0000,0.0000,0.6400,0.0000,0.0000,0.6400,0.6333,55.0253,28.6630,19.1685,3.4615,3.3250,0.1237,4.7377,40.8535,1072.0000,0.0000,0.0000,0.0000,159.8400,237.0870,0.0000,1.0000,0.0000,0.6400,0.6400,39.9600
,4844,91705400,000000,"Chocolate bar, white, plain",5.87,32.09,59.24,539,0,1.3,0,0,59,0.2,199,0.24,12,176,286,90,0.74,0.06,4.5,9,9,0,0,0.96,0,0,0,0,0.5,0.063,0.282,0.745,0.056,7,0.56,29.5,9.0998,0,7,7,0,0,21,19.4118,0.314,0.155,0.115,0.22,0.629,0.797,7.947,9.1448,8.99,0.91,0.103,0,0,0.062,0,0,0,0,0,9.0968,1.0128,442.6678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.5826,32.4130,15.1895,1.6911,1.5195,0.1720,4.3562,43.9629,60.0000,0.4800,0.0000,0.0000,193.9168,248.7510,0.0000,0.0000,0.0000,0.0000,0.0000,48.4792
,6420,91705410,000000,"Chocolate bar, white, with almonds",8.1998,35.1499,53.1499,547,0,1.78,0,0,50.84,1.7,205,0.7,50,222,342,79,1.07,0.205,4.2999,8,8,1,0,4.3799,0,0,0,0,0.4,0.082,0.346,1.1578,0.065,13,0.48,32.8999,7.7,0,13,13,0,0,18,17.093,0.267,0.132,0.098,0.187,0.535,0.677,7.246,7.873,12.608,2.628,0.088,0,0,0.089,0,0,0,0,0,12.7448,2.716,376.2100,0.0000,0.0000,1.0600,0.0000,0.0000,1.0600,1.1311,57.8335,28.1238,20.9695,4.4687,4.3239,0.1448,5.9962,38.8665,205.0000,0.4100,0.0000,0.0000,164.8000,211.4100,0.0000,0.0000,0.0000,1.0600,1.0600,41.2000
,4845,91705420,000000,"Chocolate bar, white, with crisped rice (Nestle Crunch)",7.6398,29.37,59.67,511,0,1.52,20,203,51.06,3.2999,187,2.6499,62,207,370,86,2.29,0.488,4.5998,65,65,0,0,0.5,0,0,0,6,0.6,0.131,0.323,0.672,0.055,18,0.8,45.7999,5.7,6,11,21,0,0.05,23,15.89,0.561,0.203,0.116,0.22,0.241,0.74,6.6398,6.8079,8.2309,0.66,0.044,0,0,0.244,0,0,0,0,0,8.64,0.78,342.1930,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.7280,27.9863,15.2172,1.3738,1.1624,0.0775,5.9803,46.7084,488.0000,0.4300,0.0000,0.0000,158.0800,184.1130,0.0000,0.0000,0.0000,0.0000,0.0000,39.5200
,6421,91705430,000000,Kit Kat White,6.5099,25.9898,64.59,518,0,1.6298,14,116,48.68,1,125,1,37,135,231,54,0.09,0.22,5,24,24,0,0,0.34,0,0,0,23,0,0.117,0.21,0.5,0.02,14,0.56,31,5.2,6,8,18,0,0,11,17.9529,0.136,0.117,0.502,0.508,4.913,1.748,4.9779,4.8018,5.6959,0.821,0.075,0,0,0.149,0,0,0,0,0,5.844,0.895,387.0850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.1560,31.1923,10.1537,1.5550,1.4264,0.1303,5.0269,49.8764,220.0000,0.0400,0.0000,0.0000,182.5600,204.5250,0.0000,0.0000,0.0000,0.0000,0.0000,45.6400
,4846,91705500,000000,Mexican chocolate,3.64,15.59,77.4098,426,0,1.59,14,231,69.4,4,34,2.18,95,142,397,3,1.26,0.67,1.8,0,0,0,0,0.36,0,0,0,7,0.1,0.057,0.105,1.829,0.034,5,0,45.6,2.2,0,5,5,0,0,0,8.6059,0,0,0,0,0,0.01,3.628,4.705,5.0068,0.942,0.072,0.148,0,0.037,0,0,0,0,0,5.0438,1.1618,363.4230,0.0000,0.0000,0.4400,0.0000,0.0000,0.4400,0.4333,32.9366,18.1815,10.6559,2.4545,1.9901,0.1521,3.4178,72.6853,670.0000,0.0000,0.0000,0.0000,261.1200,102.3030,0.0000,0.0000,0.0000,0.4400,0.4400,65.2800
,4847,91706000,000000,"Chocolate bar, dark, coconut filled (Mounds)",4.5998,26.6,58.59,486,0,9.05,17,130,46.1899,3.7,21,2.0899,55,91,321,145,1.1,0.4,6.5998,0,0,0,0,0.19,0,0,0,5,0.4,0.049,0.058,0.277,0.09,6,0,11.8,1.6,0,6,6,0,0,2,20.5798,0,0.118,1.356,1.081,7.9199,2.94,3.583,3.443,0.338,0.118,0.005,0.009,0,0.026,0,0.009,0,0,0,0.39,0.14,391.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.2593,38.1107,0.7222,0.2593,0.2185,0.0093,3.7858,48.2222,400.0000,0.0000,0.0000,0.0000,176.0000,215.4600,0.0000,0.0000,0.0000,0.0000,0.0000,44.0000
,4848,91706100,000000,"Coconut candy, no chocolate covering (Bon-bon)",1.01,12.46,75.5699,404,0,10.41,0,0,72.68,1.6,9,0.68,18,37,120,106,0.73,0.112,6.2999,0,0,0,0,0.14,0,0,0,0,0.2,0.023,0.015,0.166,0.095,3,0,6.7999,0.1,0,3,3,0,0,0,11.0139,0,0.071,0.87,0.692,5.5099,2.176,1.0528,0.643,0.528,0.136,0,0,0,0,0,0,0,0,0,0.528,0.136,368.1188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.7574,24.5359,1.1762,0.3030,0.3030,0.0000,1.0000,74.8217,112.0000,0.0000,0.0000,0.0000,267.5168,100.6020,0.0000,0.0000,0.0000,0.0000,0.0000,66.8792
,4849,91706400,000000,"Coconut candy, Puerto Rican style",1.31,13.64,74.6598,408,0,9.99,0,0,73.2699,1.3,10,0.97,21,57,152,9,0.39,0.157,4,0,0,0,0,0.09,0,0,0,0,1.6,0.015,0.014,0.435,0.019,9,0,4.9,0.1,0,9,9,0,0,0,12.092,0,0.078,0.955,0.759,6.049,2.3889,1.1558,0.706,0.58,0.149,0,0,0,0,0,0,0,0,0,0.58,0.149,382.3208,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0882,26.6735,1.2794,0.3287,0.3287,0.0000,1.2843,73.1959,157.0000,0.0000,0.0000,0.0000,271.8368,110.4840,0.0000,0.0000,0.0000,0.0000,0.0000,67.9592
,4850,91707000,000000,"Fondant candy (Candy Corn, Mentos, Mints)",0,0.02,93.18,373,0,6.74,0,0,88.9,0,3,0.01,0,0,4,11,0.04,0.003,0.6,0,0,0,0,0,0,0,0,0,0,0.005,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9249,3.0000,0.0000,0.0000,0.0000,338.7200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.6800
,4851,91707010,000000,"Fondant candy, chocolate covered (Cadbury Creme Egg, Peppermint Patties, Thin Mints, Junior Mints)",2.2,9.3,80.4,366,0,7.7,10,185,71.42,2.1,17,1.56,63,95,168,26,0.45,0.43,1.6,0,0,0,0,0.13,0,0,0,4,0,0.026,0.058,0.575,0.01,3,0,2.7999,2.1,0,3,3,0,0,0,5.4599,0,0,0,0,0,0.009,2.317,3.035,3.067,0.281,0.014,0,0,0.018,0,0,0,0,0,3.0899,0.3,347.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.8689,13.4260,7.5981,0.7377,0.6910,0.0344,2.4044,87.8689,430.0000,0.0000,0.0000,0.0000,272.0000,75.3300,0.0000,0.0000,0.0000,0.0000,0.0000,68.0000
,4852,91708000,000000,"Fruit peel, candied",0.34,0.07,82.7399,322,0,16.6999,0,0,80.68,1.6,18,0.17,4,5,56,98,0.05,0.029,0.6,0,1,9,0,0.04,0,5,0,11,0,0,0,0,0,0,0,2.2,0.3,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.008,0.002,0.008,0.013,0.008,0,0,0,0,0,0,0,0,0.008,0.02,307.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1957,0.0280,0.0224,0.0559,0.0363,0.0224,0.4224,102.7825,29.0000,0.0000,0.0000,0.0000,307.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.8400
,6422,91708010,000000,Dried fruit and nut bar (date bar),4.1699,18.09,58.07,379,0,18.17,0,0,45.0399,6.9,77,1.73,60,118,541,18,1.35,0.473,1.7,0,1,10,0,0.47,0,3,0,23,1.6,0.216,0.091,0.787,0.141,11,0,17.6999,5.9,0,11,11,0,0,0,1.574,0,0,0,0,0,0.002,1.115,0.44,10.025,5.1669,0.246,0,0,0.01,0,0.051,0,0,0,10.086,5.413,37.7584,0.0000,0.0000,1.7300,0.0000,0.0000,1.7300,2.9178,42.9578,3.7377,23.9509,12.8541,12.2697,0.5842,4.4009,61.2876,473.0000,0.0000,0.8200,0.0000,37.7584,0.0000,0.0000,0.0000,0.0000,1.7300,1.7300,9.4396
,6423,91708020,000000,"Soft fruit candy (Aplets & Cotlets, Turkish delight)",2.31,9.5198,73.81,390,0,13.88,0,0,45.95,2.3999,17,0.93,25,54,82,131,0.53,0.303,1.3998,0,0,2,0,0.1,0,0,0,3,0.2,0.047,0.039,0.178,0.082,12,0,5.5,0.4,0,11,11,0,0,0,0.898,0,0,0,0,0,0,0.647,0.241,1.278,5.525,1.3148,0,0,0,0,0.019,0,0,0,1.2968,6.8399,165.7584,0.0000,0.0000,1.0200,0.0000,0.0000,1.0200,1.4933,21.9688,2.0723,2.9926,15.7844,12.7500,3.0342,2.3692,75.7026,303.0000,0.0000,0.0000,0.0000,165.7584,0.0000,0.0000,0.0000,0.0000,1.0200,1.0200,41.4396
,4853,91708030,000000,"Fruit snack candy (Roll Up, Gushers, Fun Fruits)",0.55,2.8399,84.31,365,0,11.25,0,0,53.3699,0,25,0.88,17,28,229,360,0.19,0.171,1.6,0,6,34,1,0.56,0,0,0,46,88,0.064,0.06,0.1,0.3,3,0,13,18.1999,0,3,3,0,0,0,0.661,0,0,0,0,0,0.01,0.34,0.3,1.48,0.43,0.12,0,0,0,0,0,0,0,0,1.48,0.551,156.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0025,1.6299,3.6493,1.3586,1.0603,0.2959,0.6027,92.3945,171.0000,0.0000,0.9300,0.0000,156.3184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.0796
,4854,91708070,000000,Tamarind candy,1.52,0.37,85.04,328,0,11.1899,0,0,82.1098,2.7999,39,1.56,49,60,304,194,0.08,0.048,1.1,0,7,70,9,0.21,0,15,0,1,1.3,0.18,0.085,0.959,0.04,4,0,4.7999,1.8998,0,4,4,0,0,0,0.152,0,0,0,0,0,0.004,0.094,0.033,0.108,0.062,0.002,0,0,0,0,0,0,0,0,0.108,0.064,198.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0152,0.4171,0.2963,0.1756,0.1701,0.0055,1.8537,103.7073,48.0000,0.0000,0.4400,0.0000,198.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.6400
,4855,91708100,000000,"Fruit snacks, high vitamin C (Welch's Fruit Snacks, Brach's Hi-C Fruit Snacks)",0.08,0,87.9698,352,0,11.84,0,0,68.18,0,0,0,1,3,8,23,0.19,0.015,1.1,0,0,1,0,0,0,3,0,3,136.4,0.025,0.008,0.008,0.001,1,0,0.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0909,99.9657,15.0000,0.0000,0.0000,0.0000,254.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.6400
,4856,91708150,000000,"Yogurt covered fruit snacks, with added vitamin C (Kellogg's Yogos Bits)",0,7.5,86.9,415,0,3.73,0,0,65,0.2,500,0.19,23,190,338,75,0.86,0.021,6,1,1,0,0,0.6,0,0,0,2,180,0.079,0.343,0.173,0.069,10,0.76,57.7999,13.5,0,10,10,0,0,3,1.389,0.006,0.001,0.002,0.004,0.003,0.026,1.076,0.268,0.941,3.4439,0.442,0,0,0.039,0,0,0,0,0,0.983,3.886,266.4680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.2651,3.0123,2.1318,8.4275,7.4687,0.9586,0.0000,83.7590,21.0000,0.4100,0.0000,0.0000,209.1200,57.3480,0.0000,0.0000,0.0000,0.0000,0.0000,52.2800
