Food_Item_ID,foodcode,modcode,Food_Category,foodname,_203 Protein (g),_204 Total Fat (g),_205 Carbohydrate (g),_208 Energy (kcal),_221 Alcohol (g),_255 Water (g),_262 Caffeine (mg),_263 Theobromine (mg),"_269 Sugars, total (g)","_291 Fiber, total dietary (g)",_301 Calcium (mg),_303 Iron (mg),_304 Magnesium (mg),_305 Phosphorus (mg),_306 Potassium (mg),_307 Sodium (mg),_309 Zinc (mg),_312 Copper (mg),_317 Selenium (mcg),_319 Retinol (mcg),"_320 Vitamin A, RAE (mcg_RAE)","_321 Carotene, beta (mcg)","_322 Carotene, alpha (mcg)",_323 Vitamin E (alpha-tocopherol)(mg),_328 Vitamin D (mcg),"_334 Cryptoxanthin, beta (mcg)",_337 Lycopene (mcg),_338 Lutein + zeaxanthin (mcg),_401 Vitamin C (mg),_404 Thiamin (mg),_405 Riboflavin (mg),_406 Niacin (mg),_415 Vitamin B-6 (mg),"_417 Folate, total (mcg)",_418 Vitamin B-12 (mcg),"_421 Choline, total (mg)",_430 Vitamin K (phylloquinone)(mcg),_431 Folic acid (mcg),"_432 Folate, food (mcg)","_435 Folate, DFE (mcg_DFE)","_573 Vitamin E, added (mg)","_578 Vitamin B-12, added (mcg)",_601 Cholesterol (mg),"_606 Fatty acids, total saturated (g)"
357,13412000,207010,,"Milk gravy, with margarine",3.72,7.28,8.48,114,0,79.2,0,0,4.9199,0.1,118,0.26,12,95,145,292,0.45,0.021,4.7,121,126,59,0,0.49,1.3,0,0,1,0.1,0.065,0.198,0.353,0.035,10,0.39,15.3,9.4,5,5,14,0,0,7,2.0449
4620,75647000,000000,,Seaweed soup,3.71,1.35,2.3999,35,0,89.9899,0,0,0.26,0.2,42,0.85,28,49,101,527,0.62,0.074,3.2,0,6,71,0,0.37,0,0,0,53,1.2,0.021,0.081,1.371,0.038,37,0.18,13.3,11.9,0,37,37,0,0,6,0.321
4498,75340160,000000,,"Vegetable-pasta combo, with cream or cheese sauce, cooked with margarine",3.71,5.32,12.69,109,0,76.6598,0,0,2.58,2.2999,56,0.76,17,68,176,410,0.49,0.061,6.5,44,174,1326,438,0.86,0.2,34,0,614,16.8998,0.106,0.106,0.917,0.092,37,0.06,14.9,26.1999,12,25,46,0,0,3,1.447
54,11460250,000000,,"Frozen yogurt, other flavors, with sorbet",3.71,3.41,26.68,152,0,65.39,0,0,20.73,0.5,114,0.19,11,74,162,53,0.53,0.012,1.5,89,90,13,0,0.08,0.1,0,0,10,3.7,0.04,0.184,0.143,0.039,6,0.33,19.3998,0.6,0,6,6,0,0,19,2.0489
2136,53104300,000000,,"Cake, carrot, diet",3.71,11.14,72.4899,405,0,10.27,0,0,29.71,14.9,223,1.34,142,302,326,316,2,0.267,35.2,5,5,0,0,1.1498,0.3,0,0,9,0,0.301,0.372,4.317,0.331,66,0.24,104.7,5.5998,34,32,90,0,0,93,3.713
2149,53105500,000000,,"Cake, chocolate, with icing, diet",3.71,13,69.37,409,0,11.31,4,132,33.42,14.9,149,4.0099,34,146,193,483,0.73,0.243,20.5,1,1,0,0,1.1298,0.2,0,0,3,0,0.276,0.296,2.1019,0.046,69,0.18,68.4,7.5,51,18,105,0,0,93,5.57
3308,58147510,205914,,"Pasta, beef or chicken flavored, made with vegetable oil (Lipton)",3.708,5.351,14.353,120.408,0,75.5699,0,0,0.378,0.663,11.5749,0.938,13.1679,58.261,89.87,250.7239,0.386,0.06,16.3649,3.246,3.246,0.382,0,0.601,0.06,0.191,0,21,0,0.184,0.093,2.107,0.046,33.7909,0.109,17.007,4.897,28.2749,5.516,53.4849,0,0,16.881,0.882
3360,58160150,203010,,"Red beans and rice, cooked without fat",3.705,0.297,18.587,91.7009,0,76.125,0,0,1.431,3.0699,21.661,1.083,19.71,64.8199,170.794,260.005,1.01,0.101,2.99,0,1.221,15.092,0,0.044,0,0,0,16.097,1.351,0.113,0.053,0.76,0.093,32.646,0,16.8249,4.083,18.92,13.726,46.0619,0,0,0,0.075
6666,72103030,000000,,"Broccoli rabe, cooked (with salt), fat added in cooking",3.7,2.2799,3.0299,48,0,89.2699,0,0,0.6,2.7,115,1.23,26,80,332,303,0.52,0.073,1.3,23,243,2641,0,3.0699,0,0,0,1623,35.7,0.163,0.136,1.944,0.323,69,0.32,32.7,249.9,0,69,69,0,0,0,0.414
6584,58148114,000000,,"Pasta salad (macaroni salad), made with Italian dressing",3.7,3.7,20.8798,132,0,70.76,0,0,2.3799,1.7,16,1.03,14,43,104,225,0.37,0.087,15.5,0,63,637,243,0.54,0,1,393,118,5.7999,0.172,0.089,1.1598,0.064,48,0,6.7999,12.5,38,10,74,0,0,0,0.538
1161,27162060,000000,,"Spaghetti sauce, with meat and vegetables, homemade-style",3.7,2.7999,6.5598,66,0,84.98,0,0,4.69,1.6,25,0.95,18,50,313,379,0.79,0.092,3.5,0,29,348,1,2.0099,0,0,10312,206,3.8999,0.028,0.077,3.838,0.186,13,0.24,18.6,11.9,0,13,13,0,0,10,0.743
2253,53220000,000000,,"Cookie, fruit-filled bar",3.7,7.2999,70.9,348,0,16.5,0,0,46.3599,4.5998,64,2.8999,27,62,207,350,0.39,0.147,3.2999,9,9,1,0,0.65,0,0,0,8,0.3,0.158,0.217,1.874,0.075,35,0.09,14.6,5.7999,25,10,53,0,0,0,1.123
2254,53220010,000000,,"Cookie, fruit-filled bar, fat free",3.7,7.2999,70.9,348,0,16.5,0,0,46.3599,4.5998,64,2.8999,27,62,207,350,0.39,0.147,3.2999,9,9,1,0,0.65,0,0,0,8,0.3,0.158,0.217,1.874,0.075,35,0.09,14.6,5.7999,25,10,53,0,0,0,1.123
2255,53220020,000000,,"Cookie, date bar",3.7,7.2999,70.9,348,0,16.5,0,0,46.3599,4.5999,64,2.8999,27,62,207,350,0.39,0.147,3.2999,9,9,1,0,0.65,0,0,0,8,0.3,0.158,0.217,1.874,0.075,35,0.09,14.6,5.7999,25,10,53,0,0,0,1.123
2256,53220030,000000,,"Cookie, fig bar (Fig Newton)",3.7,7.2999,70.9,348,0,16.5,0,0,46.3599,4.5998,64,2.8999,27,62,207,350,0.39,0.147,3.2999,9,9,1,0,0.65,0,0,0,8,0.3,0.158,0.217,1.874,0.075,35,0.09,14.6,5.7999,25,10,53,0,0,0,1.123
2257,53220040,000000,,"Cookie, fig bar, fat free (Fat Free Fig Newton) ",3.7,7.2999,70.9,348,0,16.5,0,0,46.3599,4.5998,64,2.8999,27,62,207,350,0.39,0.147,3.2999,9,9,1,0,0.65,0,0,0,8,0.3,0.158,0.217,1.874,0.075,35,0.09,14.6,5.7999,25,10,53,0,0,0,1.123
2310,53251100,000000,,"Cookie, rugelach",3.7,7.2999,70.9,348,0,16.5,0,0,46.3599,4.5998,64,2.8999,27,62,207,350,0.39,0.147,3.2999,9,9,1,0,0.65,0,0,0,8,0.3,0.158,0.217,1.874,0.075,35,0.09,14.6,5.7999,25,10,53,0,0,0,1.123
5401,53199997,000000,Carbs,"Cake mix, yellow",3.7,2.7799,82.4098,368,0,7.1798,0,0,43.2899,1.2,211,2.08,10,310,47,728,0.27,0.072,3,0,0,0,0,0.92,0,0,0,1,0,0.231,0.231,2.3149,0.077,68,0.1,4.9,2.8999,57,11,108,0,0,0,1.62
215,13120550,000000,,Ice cream cookie sandwich,3.7,7.4,39.6,240,0,48.7,6,42,21.3,1.2,73,1.1,16,54,68,162,0.32,0.106,3.1,37,37,0,0,0.4,0,0,0,6,0,0.03,0.03,0.237,0.028,5,0.01,8,1.3,0,5,5,0,0,6,1.663
352,13411000,000000,,"Cream sauce, made with margarine",3.7,10.64,9.1998,146,0,74.9899,0,0,4.78,0.2,113,0.31,12,93,141,347,0.44,0.022,4.9,134,139,70,0,1.02,1.3,0,0,1,0.1,0.072,0.199,0.407,0.035,12,0.38,15.3,10.3,6,5,16,0,0,7,2.744
2397,53391200,000000,,"Pie crust, vanilla wafer ",3.7,36.2,50.2,531,0,8.5,0,0,7.33,0.1,42,1.6298,10,78,79,515,0.24,0.068,7.7,253,269,197,0,3.06,0.5,1,0,27,0.1,0.189,0.229,2.113,0.052,49,0.09,22.6999,34,43,6,79,0,0,39,7.434
295,13210410,202676,,"Pudding, rice, with fat free (skim) milk",3.692,0.171,26.765,120.995,0,68.4869,0,0,16.44,0.417,103.883,0.251,14.047,99.6099,185.477,60.326,0.472,0.057,4.24,48.298,48.298,0,0,0.029,0.95,0,0,0,0.135,0.039,0.159,0.304,0.052,4.014,0.218,10.727,0.267,0,4.014,4.014,0,0,1.584,0.069
293,13210410,202246,,"Pudding, rice, with low fat (1%) milk",3.6909,0.875,26.8419,127.524,0,67.7069,0,0,16.5539,0.418,106.129,0.251,14.048,94.798,180.709,61.9279,0.472,0.055,4.399,45.8539,45.8539,1.581,0,0.029,0.949,0,0,0,0.135,0.024,0.161,0.304,0.052,4.0119,0.204,11.962,0.347,0,4.0119,4.0119,0,0,3.9529,0.525
6585,58148115,000000,,"Pasta salad (macaroni salad), made with light Italian dressing",3.69,1.98,20.59,115,0,72.79,0,0,2.21,1.7,16,1.02,14,43,105,214,0.37,0.086,15.4,0,63,634,243,0.8,0,1,390,117,5.7,0.17,0.089,1.153,0.063,48,0,6.9,7.2999,38,10,74,0,0,0,0.286
4617,75611010,000000,,"Vegetable soup, cream of, prepared with milk",3.69,3.87,9.0198,85,0,81.64,0,0,6.1798,0.3,120,0.25,14,104,165,478,0.53,0.048,4.5998,49,102,499,249,0.24,1.1,29,0,81,1.5,0.484,0.204,0.278,0.034,6,0.29,15.9,3.1,0,6,6,0,0,7,1.584
2193,53118200,000000,,"Cake, sponge, with icing",3.69,8.21,68.29,362,0,18.67,0,0,49.7899,0.3,49,1.9198,8,101,81,498,0.38,0.042,6.2999,30,30,3,1,0.76,0.1,1,0,58,0,0.17,0.302,1.4058,0.036,35,0.16,26.1999,5.2,23,12,52,0,0,70,1.714
356,13412000,207008,,"Milk gravy, with vegetable oil",3.69,10.57,8.5,143,0,76.06,0,0,4.94,0.1,116,0.26,11,94,143,228,0.45,0.021,4.7,52,52,4,0,1.1,1.2,0,0,1,0.1,0.064,0.197,0.353,0.034,10,0.38,14.3,9.9,5,5,14,0,0,7,2.261
6151,11513370,000000,,"Hot cocoa, (Hershey's), (Nestle's Quick), reduced sugar, with fat free (skim) milk",3.68,0.57,8.13,52,0,86.3298,0,0,6.29,0.5,165,0.2,33,123,240,74,1.1398,0.111,4.0998,58,58,0,0,0.01,1.1,0,0,0,2.8999,0.124,0.191,1.473,0.133,5,0.47,29.1999,0,0,5,5,0,0,2,0.299
6150,11513365,000000,,"Hot cocoa, (Hershey's), (Nestle's Quick), reduced sugar, with low fat (1%) milk",3.68,1.4098,8.1699,60,0,85.4398,0,0,6.4,0.5,168,0.21,33,117,234,76,1.1398,0.108,4.2999,55,55,2,0,0.01,1.1,0,0,0,3,0.1,0.194,1.477,0.134,5,0.44,31.1999,0.1,0,5,5,0,0,5,0.845
6707,73111031,000000,,"Peas and carrots, fresh, creamed",3.68,4.8098,11.15,101,0,79.25,0,0,4.7,2.6,68,0.74,22,90,212,170,0.63,0.069,2.6,45,246,1996,836,0.4,0.5,0,0,1030,6,0.133,0.142,1.004,0.124,28,0.12,18.3,12.1999,1,27,29,0,0,3,1.28
2196,53118500,000000,,"Cake, torte",3.68,13.57,37.14,283,0,44.3999,0,0,21.73,0.8,68,0.96,10,141,96,361,0.35,0.048,5.0998,39,39,6,0,1.33,0.3,1,0,71,14.9,0.111,0.135,1.038,0.043,40,0.14,34.8999,8.6998,26,13,58,0,0,55,3.5739
2294,53239010,000000,,"Cookie, shortbread, reduced fat",3.68,17.3,72.3499,454,0,5.1798,0,0,40.42,1,45,3.14,11,97,58,392,0.45,0.092,2.6,0,0,1,0,1.05,0,0,0,5,0,0.308,0.17,2.512,0.021,54,0,5.9,6.7,39,15,81,0,0,0,4.0789
329,13220220,201118,,"Chocolate pudding, low-calorie dry mix, with fat free (skim) milk",3.6699,0.28,10.39,59,0,84.3499,1,40,4.7599,0.6,120,0.29,18,172,219,269,0.45,0.076,3.2,56,56,0,0,0.01,1.1,0,0,1,0,0.043,0.175,0.122,0.037,5,0.46,14.6999,0,0,5,5,0,0,2,0.145
330,13220220,206196,,"Chocolate pudding, low-calorie dry mix, with low fat (1%) milk",3.6699,1.1,10.44,66,0,83.48,1,40,4.86,0.6,123,0.29,18,167,213,272,0.45,0.074,3.3999,54,54,2,0,0.01,1.1,0,0,1,0,0.02,0.178,0.121,0.037,5,0.44,16.6,0.1,0,5,5,0,0,5,0.679
2812,57126500,000000,Carbs,Cocoa Blasts Cereal,3.6699,3.54,88.7,394,0,2.5,21,188,48.2899,2.5,7,15,53,150,189,409,12.5,0.18,6.5,470,475,46,30,0.76,0,0,0,644,20,1.25,1.4099,16.67,1.6599,1273,0,5,0.5,1254,19,2151,0,0,0,0.95
3220,58132340,000000,,"Spaghetti, tomato sauce, white noodles, oil added",3.66,2.72,19.3599,117,0,73.14,0,0,2.56,1.7,15,1.01,17,47,161,201,0.38,0.099,14.5,0,14,162,1,1.09,0,0,4434,114,2.7999,0.156,0.102,2.394,0.1,44,0,8.8,7.0998,34,10,68,0,0,1,0.376
5092,93301550,000000,,"Eggnog, alcoholic",3.66,4.9299,15.63,163,6.0998,69.0798,0,0,15.41,0,83,0.34,7,95,92,32,0.49,0.028,8.5998,68,70,14,4,0.33,0.7,4,0,122,0,0.042,0.155,0.059,0.053,15,0.39,81,0.3,0,15,15,0,0,127,2.1869
3405,58302080,000000,,Noodles with vegetables in tomato-based sauce (diet frozen meal),3.6499,1.56,10.3599,67,0,83.2699,0,0,2.3999,1.5,57,1.06,17,73,253,127,0.57,0.202,8.1998,8,25,204,0,0.57,0.1,0,4713,239,6.9,0.039,0.109,1.4378,0.092,14,0.08,12,2.2,0,14,14,0,0,3,0.723
96,11525000,206681,,"Malted milk, fortified, natural flavor, with whole milk",3.6499,3.1,11.0398,87,0,81.39,0,0,9.6699,0.2,134,1.03,14,107,168,90,0.4,0.077,4,53,54,7,0,0.07,3.1,0,0,0,10.1,0.378,0.441,3.4359,0.369,8,0.45,15.6999,0.3,0,8,8,0,0,9,1.7708
554,22621100,000000,,"Fat back, cooked",3.6499,88.3598,0,812,0,7.11,0,0,0,0,2,0.22,2,31,61,10,0.44,0.022,10,5,5,0,0,0,3.2999,0,0,0,0.1,0.042,0.048,0.985,0.025,1,0.14,8.0998,0,0,1,1,0,0,50,31.443
2438,53450000,000000,,"Turnover or dumpling, apple",3.64,18.0398,43.6,348,0,33.67,0,0,15.81,1.3,8,1.6398,9,41,62,325,0.26,0.061,11.8,3,4,6,0,1.1398,0,3,0,9,0.8,0.21,0.163,1.851,0.024,41,0,4.5,9.9,34,6,65,0,0,0,4.453
4846,91705500,000000,Carbs,Mexican chocolate,3.64,15.59,77.4098,426,0,1.59,14,231,69.4,4,34,2.18,95,142,397,3,1.26,0.67,1.8,0,0,0,0,0.36,0,0,0,7,0.1,0.057,0.105,1.829,0.034,5,0,45.6,2.2,0,5,5,0,0,0,8.6059
291,13210410,200118,,"Pudding, rice, with reduced fat (2%) milk",3.636,1.673,26.6909,133.848,0,67.146,0,0,16.443,0.418,102.176,0.244,14.048,92.426,172.803,64.299,0.519,0.052,3.766,43.4819,43.4819,3.1619,0,0.045,0.949,0,0,0,0.238,0.036,0.161,0.303,0.052,4.0119,0.23,11.191,0.426,0,4.0119,4.0119,0,0,6.325,1.018
4526,75411031,000000,,"Corn, cooked, with cream sauce made with milk",3.6299,6.0998,15.0299,122,0,74.1598,0,0,4.4599,1.3,61,0.39,20,88,187,179,0.51,0.032,2.2,52,59,43,11,0.19,0.6,80,0,450,3.1,0.081,0.122,1.0368,0.089,15,0.14,21.6,0.7,2,14,16,0,0,4,1.536
2153,53108200,000000,,"Cupcake, chocolate, with icing or filling (Ho Ho's, Tastykake cupcakes, Swiss Rolls, Oreo Cakesters)",3.6299,15.93,60.31,399,0,18.57,6,215,37.7599,3.2,116,3.6,36,87,176,332,1.04,0.305,3.3999,1,1,0,0,1.09,0,0,0,3,1.8998,0.037,0.075,0.925,0.143,26,0.06,20.6,10.6,13,13,35,0,0,0,4.884
2140,53104550,000000,,Cheesecake with cherries,3.6299,13.92,18.62,209,0,63.1199,0,0,15.27,1,37,0.55,12,66,114,269,0.37,0.031,3.2999,96,98,24,0,0.46,0.3,1,0,48,23,0.026,0.127,0.269,0.05,20,0.1,30.3998,3.6,2,18,22,0,0,34,6.0949
4267,75209012,000000,,"Brussels sprouts, frozen, cooked (with salt, no fat added)",3.62,0.39,8.2698,42,0,86.2099,0,0,2.0699,4.0998,26,0.48,18,56,288,253,0.24,0.034,0.6,0,46,552,0,0.51,0,0,0,1532,45.3999,0.102,0.112,0.534,0.287,100,0,18,192.3,0,100,100,0,0,0,0.081
5453,75209012,900000,,"Brussels sprouts, frozen, cooked (no salt or fat added)",3.62,0.39,8.2698,42,0,86.2099,0,0,2.0699,4.0998,26,0.48,18,56,288,15,0.24,0.034,0.6,0,46,552,0,0.51,0,0,0,1532,45.3999,0.102,0.112,0.534,0.287,100,0,18,192.3,0,100,100,0,0,0,0.081
229,13121300,000000,,"Ice cream sundae, chocolate or fudge topping, with whipped cream",3.62,13.57,32.2999,264,0,49.4099,2,76,22.44,1.2,94,0.45,23,95,209,154,0.66,0.12,1.7,106,108,20,0,1.11,0.2,0,0,1,0.5,0.036,0.176,0.145,0.036,5,0.26,18.1999,1.3998,0,5,5,0,0,42,7.9539
3499,62116100,000000,,"Peach, dried, uncooked",3.6099,0.76,61.3299,239,0,31.8,0,0,41.74,8.1998,28,4.0598,42,119,996,7,0.57,0.364,0.5,0,108,1074,3,0.19,0,444,0,559,4.7999,0.002,0.212,4.375,0.067,0,0,12.6999,15.6999,0,0,0,0,0,0,0.082
6785,75302030,000000,,"Green beans, with chickpeas, cooked (with salt, no fat added)",3.6099,0.85,12.69,67,0,81.48,0,0,2.35,4.2999,45,1.2,25,63,181,234,0.57,0.13,1.1,0,26,317,0,0.42,0,0,0,529,6.7999,0.08,0.087,0.582,0.075,64,0,23.1999,12.9,0,64,64,0,0,0,0.113
6149,11513360,000000,,"Hot cocoa, (Hershey's), (Nestle's Quick), reduced sugar, with reduced fat (2%) milk",3.6099,2.37,7.99,68,0,84.7699,0,0,6.2599,0.5,163,0.2,33,114,225,79,1.1899,0.104,3.5,52,52,4,0,0.03,1.1,0,0,0,3.1,0.118,0.194,1.476,0.135,5,0.5,30,0.2,0,5,5,0,0,8,1.435
183,12220300,000000,,Dream Whip ,3.6099,12.72,17.1298,194,0,65.7399,0,0,17.1298,0,90,0.04,10,86,151,66,0.27,0.012,4.7999,34,34,5,0,0.45,0.9,0,0,0,0.7,0.027,0.117,0.06,0.03,4,0.26,10.6,2.7,0,4,4,0,0,10,10.6839
2766,56207180,100633,,"Couscous, plain, cooked (with salt and butter)",3.607,4.738,21.806,145.7189,0,69.0379,0,0,0.097,1.3149,8.977,0.359,7.6289,22.0139,55.853,211.122,0.25,0.039,25.878,37.9549,38.6899,8.9369,0,0.253,0.085,0,0,23.474,0,0.059,0.027,0.925,0.048,14.254,0.01,4.1619,0.49,0,14.254,14.254,0,0,12.161,2.9329
3216,58132110,000000,,"Spaghetti with tomato sauce, meatless",3.6,2.8199,19.19,118,0,73.0699,0,0,2.8999,1.8,16,1.02,18,46,174,253,0.35,0.089,14,0,16,186,0,1.3798,0,0,6037,94,1,0.15,0.098,2.721,0.107,43,0,9.4,8.5,33,9,66,0,0,1,0.385
3283,58146100,000000,,"Pasta with tomato sauce, meatless",3.6,2.8199,19.19,118,0,73.0699,0,0,2.8999,1.8,16,1.02,18,46,174,253,0.35,0.089,14,0,16,186,0,1.3798,0,0,6037,94,1,0.15,0.098,2.721,0.107,43,0,9.8,8.5,33,10,66,0,0,1,0.385
268,13161600,000000,,"Milk dessert bar, frozen, made from low fat milk and low calorie sweetener",3.6,0.97,22.28,105,0,71.8499,0,5,3.93,1.6,101,0.94,15,106,196,102,0.4,0.018,2.8999,7,7,1,0,0.3,0,0,0,0,0.7,0.044,0.18,0.111,0.042,5,0.38,11.6999,3.6,0,5,5,0,0,2,0.591
312,13210810,000000,,"Pudding, pumpkin, Puerto Rican style",3.6,4.44,16.28,116,0,74.12,0,0,9.91,0.6,38,1.1,13,78,283,312,0.52,0.111,7.2999,56,344,2106,2703,1.22,0.5,2,0,1095,4.7999,0.069,0.186,0.673,0.073,21,0.15,47.1,3.7999,5,16,25,0,0,63,1.153
328,13220220,200605,,"Chocolate pudding, low-calorie dry mix, with reduced fat (2%) milk",3.6,2.0299,10.27,74,0,82.8199,1,40,4.73,0.6,118,0.28,18,164,204,275,0.51,0.07,2.6,51,51,4,0,0.03,1.1,0,0,1,0.2,0.038,0.178,0.12,0.038,5,0.49,15.4,0.2,0,5,5,0,0,7,1.2548
307,13210530,000000,,"Pudding, tapioca, chocolate, with milk",3.6,2.16,21.3298,111,0,71.7998,7,62,17.41,1,114,0.49,25,106,177,151,0.6,0.129,3.3999,49,49,4,0,0.04,1.1,0,0,1,0.1,0.035,0.175,0.152,0.034,5,0.36,13.4,0.2,0,5,5,0,0,7,1.302
4554,75440200,000000,,"Vegetable tempura, fried in partially hydrogenated vegetable oil ",3.6,15.1899,19.6999,228,0,60.9699,0,0,1.52,1.6,21,1.34,14,59,161,12,0.38,0.086,9.8,12,60,564,8,1.95,0.2,2,0,291,14.4,0.163,0.164,1.5148,0.098,41,0.06,33.2,25.1999,22,19,57,0,0,36,2.208
2245,53209050,000000,,"Cookie, chocolate-covered, chocolate sandwich (Fudge Covered Oreo)",3.6,26.3999,66.0999,481,0,2,1,26,63.3999,5.2,35,3.1299,39,90,240,326,0.58,0.315,3.2,2,2,0,0,0.22,0,0,0,1,0,0.095,0.204,1.373,0.044,18,0.05,21.3,11.3,11,7,26,0,0,0,7.426
2251,53215500,000000,,"Cookie, coconut",3.6,12.6999,72.2,404,0,10.6,0,0,70.65,1.8,7,0.75,21,43,156,247,0.71,0.143,10.5,0,0,0,0,0.15,0,0,0,0,0,0.011,0.11,0.13,0.099,4,0.03,7.7999,0.1,0,4,4,0,0,0,11.236
2264,53225000,000000,,"Cookie, macaroon, coconut and meringue, no flour",3.6,12.6999,72.2,404,0,10.6,0,0,70.65,1.8,7,0.75,21,43,156,247,0.71,0.143,10.5,0,0,0,0,0.15,0,0,0,0,0,0.011,0.11,0.13,0.099,4,0.03,7.7999,0.1,0,4,4,0,0,0,11.236
3970,72202010,000000,,"Broccoli casserole (broccoli, noodles, cream sauce)",3.5899,7.24,14.65,135,0,73.2,0,0,1.27,1.6,41,0.95,19,74,106,285,0.48,0.067,12.6,60,79,228,6,0.94,0.2,0,0,384,12.3,0.134,0.115,1.075,0.074,39,0.07,20.1,33.3999,26,13,57,0,0,22,2.601
2159,53109300,000000,,"Cake, Dobos Torte (seven layer cake)",3.5899,17.87,55.5799,390,0,21.53,1,30,39.2999,0.6,56,1.3798,13,155,116,428,0.38,0.11,5.0998,20,20,0,0,1.78,0.3,1,0,64,0,0.106,0.129,0.975,0.028,34,0.11,34.2,7.9,26,7,52,0,0,47,4.261
2181,53116020,000000,,"Cake, pound, with icing",3.5899,15.82,62.78,403,0,16.42,0,0,46.52,0.4,35,1.12,6,107,119,336,0.33,0.03,3.6,49,50,4,0,1.01,0.6,3,0,146,0,0.128,0.287,1.237,0.026,33,0.26,47.8999,5.9,10,23,40,0,0,47,4.516
3241,58134613,000000,,"Tortellini, meat filled, with tomato sauce, canned",3.58,1.8898,15.25,91,0,77.9,0,0,1.96,1,27,1.09,15,65,137,315,0.51,0.089,12.1,5,17,140,0,0.36,0.1,0,1435,62,10.8,0.149,0.084,1.3088,0.077,43,0.1,17,1.3998,34,10,67,0,0,16,0.62
2354,53311070,000000,,"Pie, rhubarb, individual size or tart",3.58,17.09,37.7899,318,0,40.18,0,0,9.6098,1.5,72,1.6398,13,39,70,367,0.27,0.058,11.6,0,2,21,0,1.1398,0,0,0,60,1.2,0.218,0.157,1.804,0.022,44,0,5.4,19.5,35,9,69,0,0,0,4.2408
4066,74205011,205507,,"Tomatoes, green, fried, with pork fat",3.58,13.83,13.1099,190,0,67.95,0,0,3.41,1,70,1.09,12,73,177,301,0.32,0.083,6.9,18,37,201,45,0.41,0.6,1,0,34,14.3,0.114,0.133,0.985,0.074,21,0.13,31.5,6.7,12,9,29,0,0,38,5.309
2765,56207180,000000,,"Couscous, plain, cooked (with salt and margarine)",3.5699,5.5998,21.85,154,0,68.29,0,0,0.09,1.3,8,0.36,8,21,55,179,0.24,0.039,25.8998,0,0,0,0,0.79,0,0,0,24,0,0.059,0.025,0.925,0.048,14,0,3.1,6.2,0,14,14,0,0,0,0.74
3367,58161200,000000,,"Rice, cooked with coconut milk ",3.5699,17.23,26.5598,267,0,51.52,0,0,3.3399,1.8998,19,2.3399,33,103,219,183,0.78,0.25,8.5,0,0,0,0,0.14,0,0,0,0,1.3,0.17,0.013,1.6799,0.062,72,0,6.0998,0.1,60,11,114,0,0,0,15.17
2767,56207180,203973,,"Couscous, plain, cooked (with salt and vegetable oil) ",3.567,5.5949,21.8509,153.5269,0,68.2939,0,0,0.094,1.3169,7.6429,0.364,7.533,20.7029,54.624,178.955,0.245,0.039,25.8799,0,0,0,0,0.791,0,0,0,23.527,0,0.059,0.025,0.925,0.048,14.116,0,3.117,6.1779,0,14.116,14.116,0,0,0,0.74
20,11116000,000000,,Goat's milk ,3.56,4.1398,4.45,69,0,87.03,0,0,4.45,0,134,0.05,14,111,204,50,0.3,0.046,1.3998,56,57,7,0,0.07,1.3,0,0,0,1.3,0.048,0.138,0.277,0.046,1,0.07,16,0.3,0,1,1,0,0,11,2.6669
196,12350100,206570,,"Spinach dip, made with reduced fat sour cream and mayonnaise",3.5499,23.712,6.8949,248.53,0,64.4899,0,0,1.266,1.348,83.602,0.844,28.3329,51.878,194.4569,277.3399,0.379,0.078,3.911,51.271,246.4619,2311.826,54.899,2.3999,0.13,7.7119,0.039,4008.626,2.484,0.151,0.161,0.275,0.225,50.9309,0.171,21.381,127.068,0,50.9309,50.9309,0,0,18.7809,5.3819
4273,75209022,203013,,"Brussels sprouts, frozen, cooked (with salt and butter)",3.54,2.7599,8.0298,62,0,84.14,0,0,2.0099,4,26,0.47,17,55,280,265,0.24,0.033,0.6,20,65,540,0,0.56,0,0,0,1486,44.1,0.1,0.11,0.519,0.279,98,0,18,186.9,0,98,98,0,0,6,1.59
3683,63402050,000000,,"Banana, dwarf, fried with cheese Puerto Rican style",3.54,12.3698,23.9698,210,0,58.85,0,0,12.9,2.7,75,0.32,31,74,354,79,0.52,0.077,2.3999,23,26,21,20,1.27,0,0,0,17,6.4,0.029,0.106,0.632,0.352,12,0.15,11.6999,11.1999,0,12,12,0,0,9,3.0289
238,13130340,000000,,"Ice cream, light, no sugar added, chocolate",3.54,5.74,26.7898,173,0,62.99,0,5,5.65,0.9,121,0.48,15,106,196,75,0.4,0.018,2.8999,74,75,10,0,0.3,0.1,0,0,0,0.7,0.044,0.18,0.111,0.042,5,0.38,11.6999,3.6,0,5,5,0,0,16,3.6099
261,13160150,000000,,"Fat free ice cream, no sugar added, chocolate",3.54,5.74,26.7898,173,0,62.99,0,5,5.65,0.9,121,0.48,15,106,196,75,0.4,0.018,2.8999,74,75,10,0,0.3,0.1,0,0,0,0.7,0.044,0.18,0.111,0.042,5,0.38,11.6999,3.6,0,5,5,0,0,16,3.6099
43,11427000,000000,,"Chocolate yogurt, fat free",3.5299,0,23.53,112,0,71.5699,2,23,14.97,1.2,88,0.42,40,166,339,135,1.1298,0.209,7,0,0,0,0,0,0.6,0,0,0,0,0.047,0.215,0.223,0.047,12,0.5,15.1999,0,0,12,12,0,0,1,0
